sno,recoding_url,user,human_transcribe,nemo_transcribe,deepgram_transcribe,Nemo,Deepgram
1,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI9-1634939938.43084-in_4.wav,m.aqib,i dont owe any debt on a credit card,i dont owe any debt on a credit card,I dont owe any debt on the credit card,TRUE,FALSE
1,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI4-1635541235.68993-in_2.wav,m.aqib,I dont play gun long place then,i dont play gun long place ten,Unplug Now Place that,FALSE,FALSE
1,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI2-1636754953.143974-in_0.wav,m.aqib,I dont really know what youre talking about but you can explain it i dont have that so,i dont really know what youre talking about but you can explain t i don have that,I dont really know what youre talking about but you can explain it to me if youd like to But I dont have debt So,FALSE,FALSE
1,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI6-1635019669.41310-in_48.wav,m.aqib,I dont see an exploration expiration date on,i dont see an excellent expiration dato,I dont see an explanation Expiration date or,FALSE,FALSE
1,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI20-1635890831.3066-in_8.wav,m.aqib,I dont take that I dont think to,i dont take that i dont think to,I will take that I dont think two,TRUE,FALSE
1,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI10-1635462091.32523-in_0.wav,m.aqib,i dont talk to recording,i dont talk to recording,I dont talk to recordings,TRUE,FALSE
1,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI3-1636487345.5550-in_16.wav,m.aqib,i dont thank you for no more,i dont butte to for no more,I dont think shes not on,FALSE,FALSE
1,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI1-1635979037.166156-in_5.wav,m.aqib,i dont think i even have any credit cards what,i dont think i even have any credit cards what,I dont think I even have any credit cards What,TRUE,TRUE
1,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI1-1636134536.28821-in_9.wav,m.aqib,i dont think i owe anything,i dont think i owe anything,I dont think I owe anything,TRUE,TRUE
1,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI6-1635019669.41310-in_77.wav,m.aqib,I dont think so Ive lost my son I can I cant concentrate,i dont think so ive lost my son i can i cant i cant concentrate,I dont Think so I lost my phone I cant I cant I cant call you,FALSE,FALSE
1,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI4-1636663749.81708-in_3.wav,m.aqib,i dont think you know what the hell  you are talking about,i dont think you know wat tell youre talking about,I dont think you know what hell youre talking about,FALSE,FALSE
1,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI2-1636649220.46488-in_3.wav,m.aqib,i dont understand what why arent they contact,i dont understand what why arent they contact,I dont understand what why arent they contact,TRUE,TRUE
1,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI11-1636404880.46379-in_4.wav,m.aqib,i dont understand what you say,i dont understand what you say,I dont like to see,TRUE,FALSE
1,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI9-1635013141.49106-in_2.wav,m.aqib,i dont use credit cards thank you,i dont use credit cards thank you,I dont use credit cards Thank you,TRUE,TRUE
1,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI7-1636993544.52752-in_2.wav,m.aqib,i dont want an now i dont want to talk to you,i dont want an now i dont want to talk to you,I dont wanna talk No I dont want you talk to you,TRUE,FALSE
1,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI2-1636125305.363-in_9.wav,m.aqib,i dont want this could you stop calling anna horn methylitter with your life,i dont wonder could you talk calling anna horn methylitter with your life,I dont want this You stop calling I dont afford missing With your life,FALSE,FALSE
1,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI6-1636649619.49749-in_0.wav,m.aqib,i dont want to go on,i dont want to go on,I dont wanna get,TRUE,FALSE
1,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI1-1635864466.43360-in_1.wav,m.aqib,I dont wish to speak to you and I dont want you to call me again do you understand that,i dont wish to speak to you and i dont want you to call me again do you understand that,I dont wish to speak to you and I dont want you to call me again Do you send that,TRUE,FALSE
1,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI2-1636495105.25846-in_25.wav,m.aqib,I dont you cant tell me my name cause you called me,into you cant tell me my name cause you called me,I dont No You had tell me my name So you called me,FALSE,FALSE
1,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI9-1636478130.19803-in_2.wav,m.aqib,i donth i dont have any kind of debt,i donth i dont have any kind of debt,I dont I dont have any anything of debt,TRUE,FALSE
1,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI8-1636040170.51756-in_16.wav,m.aqib,i donto whatever this sir honest people ninety nine percent of the people have we just have a bank account and thats what we pay everything and what we do use credit card we pay every month,i donto whatever this sir honest people ninety nine percent of the people have we just have a bank account and thats what we pay everything and we a t we do use credit card we pay every mon,I dont Whatever this Honest people ninety nine percent of the people have We just have a bank account and Thats what we paid everything and we we do use credit card we pay,FALSE,FALSE
1,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI9-1635003343.10203-in_0.wav,m.aqib,i doubt but do you know am gone to get me labor i am tire bat do not,i doubt but do you know am gone to get me labor i empire bat do not,I dont But do you know I am already mail audio I am tired do not,FALSE,FALSE
1,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI4-1636479793.32869-in_8.wav,m.aqib,i dropped the phone so,i dropped the phone so,I dropped the phone so,TRUE,TRUE
1,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI10-1635199894.27821-in_2.wav,m.aqib,I get so drank area,a got so drink area,I got F r i,FALSE,FALSE
1,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI6-1635004147.11538-in_8.wav,m.aqib,i go over it hop over over over up up,i go over it hop over over over un up,I go over Hop over over over Go,FALSE,FALSE
1,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI2-1635539717.107134-in_18.wav,m.aqib,i got  occur,i got a cor,my credit a card,FALSE,FALSE
1,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI20-1635979809.14305-in_5.wav,m.aqib,i got a good one f u c k,i got a good one of ye he k,I got a good one F y c k,FALSE,FALSE
1,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI9-1634938056.38876-in_2.wav,m.aqib,i got no credit cards i aint got enough credit cards so i aint going  no debt,i got no credit cards i aint got enough credit cards so i aint going debt,I aint got a credit card I aint got no credit card so I aint got a there,FALSE,FALSE
1,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI9-1635782442.24944-in_1.wav,m.aqib,i got no debt my dear,i got no debt my dear,I got no debt to my dear,TRUE,FALSE
1,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI4-1636479793.32869-in_10.wav,m.aqib,i got rid of that about two years ago,i got rid of that about two years ago,I got rid of it about two years ago,TRUE,FALSE
1,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI8-1636476354.7632-in_9.wav,m.aqib,i greece tommy watermorth with pocket real eve e detail,i greece tommy watermorth with pocket real eve e detail,Hi Youve reached Tommy With Robert Real estate Please leave a detail,TRUE,FALSE
1,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI2-1636495105.25846-in_19.wav,m.aqib,I guess just fun,i heave his fine,Its just fine,FALSE,FALSE
1,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI12-1635874746.35051-in_1.wav,m.aqib,I guest,i get,I guess,FALSE,FALSE
1,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI12-1635869921.13229-in_1.wav,m.aqib,i had no credit card,ill had no credit card,I dont have no credit card,FALSE,FALSE
1,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI1-1636568367.77656-in_5.wav,m.aqib,i had no debt i have no debt,i had no debt i have no debt,I have no debt I have no debt,TRUE,FALSE
1,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI2-1635539717.107134-in_14.wav,m.aqib,i had no idea,in i had no idea,I am not no I just,FALSE,FALSE
1,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI2-1635455227.33112-in_7.wav,m.aqib,i had the idea it tut made you scammer,i had the ideal it tut made you li le same,I had a guy idea maybe of the camera,FALSE,FALSE
1,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI2-1636751196.134806-in_2.wav,m.aqib,i have,i have,may i,TRUE,FALSE
1,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI6-1635019669.41310-in_88.wav,m.aqib,i have a human a  card here,i have a human card here,I have a automatic card here,FALSE,FALSE
1,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI6-1635019669.41310-in_45.wav,m.aqib,I have a human card,i have a human card,I have a card,TRUE,FALSE
1,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI6-1635019669.41310-in_51.wav,m.aqib,i have a human card and it issued in seven twentyone july twentyone i dont know when it i pardon you not my,i have a human card and it issued in seven twenty one july twenty one i dont know when it i pardon you not my,I have a Card and it was issued in seven twenty one July not twenty one I dont know when it Card You know much,FALSE,FALSE
1,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI6-1635019669.41310-in_56.wav,m.aqib,I have a human card credit card,i have a human card credit cock card,I have a card Credit card Card,FALSE,FALSE
1,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI6-1635019669.41310-in_44.wav,m.aqib,I have a human card I dont know whats on it I tell you Ive lost my son o him I dont I dont know what Im doing Im telling you Im justin Im just at the end o roof o the road here I dont know you can look it up,i have a human card i dont know whats on it i tell you ive lost my son o him i dont i dont know what im doing im telling you im austin im just at the end o roof o the road here i dont know you cant look it up,I have a card I dont know if whats on it I tell Ive lost my son I have I dont I dont know what Im doing Im telling you Im just Im just at band of room Another the road here I dont know You cant look it up,FALSE,FALSE
1,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI4-1635964687.66462-in_1.wav,m.aqib,i have a moment but i dont have any debt,i have a moment but i dont have any debt,I have a moment but I dont have any debt,TRUE,TRUE
1,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI2-1636732213.102175-in_1.wav,m.aqib,i have a moment to speak with a real person,i have a moment to speak with a real person,I have a moment to speak with the real person,TRUE,FALSE
1,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI1-1635965023.130195-in_8.wav,m.aqib,i have a one credit card and in dear and i am paying it off an i paid off every credit card i had but won,i ill have a one credit card and in dear and im paying it off an i paid off every creditcard i had but won,I dont have a one credit card and I pay And Im paying it all gonna I paid off every credit card I have got before,FALSE,FALSE
